Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2025-02-19,Hammer Strength Biceps Curl,Biceps,95.0,lbs,11,,,
2025-02-20,Incline Bench Press,Chest,130.0,lbs,6,,,
2025-02-20,Incline Bench Press,Chest,130.0,lbs,6,,,
2025-02-20,Incline Bench Press,Chest,130.0,lbs,6,,,
2025-02-20,Nautilus V Bar Pushdown,Triceps,55.0,lbs,13,,,
2025-02-20,Nautilus V Bar Pushdown,Triceps,55.0,lbs,13,,,
2025-02-20,Nautilus V Bar Pushdown,Triceps,55.0,lbs,12,,,
2025-02-20,Seated Dumbbell Press,Shoulders,50.0,lbs,7,,,
2025-02-20,Seated Dumbbell Press,Shoulders,50.0,lbs,7,,,
2025-02-20,Seated Dumbbell Press,Shoulders,50.0,lbs,6,,,
2025-02-20,French Press,Triceps,50.0,lbs,9,,,
2025-02-20,French Press,Triceps,50.0,lbs,9,,,
2025-02-20,French Press,Triceps,50.0,lbs,7,,,
2025-02-20,Nautilus Lateral Raise,Shoulders,11.0,lbs,11,,,
2025-02-20,Nautilus Lateral Raise,Shoulders,11.0,lbs,11,,,
2025-02-20,Nautilus Lateral Raise,Shoulders,11.0,lbs,11,,,
2025-02-20,Pec Deck,Chest,100.0,lbs,11,,,
2025-02-21,Hammer Strength Lying Leg Curl,Legs,85.0,lbs,13,,,
2025-02-21,Hammer Strength Lying Leg Curl,Legs,90.0,lbs,12,,,
2025-02-21,Hammer Strength Lying Leg Curl,Legs,90.0,lbs,12,,,
2025-02-21,Hack Squat Low Foot,Legs,90.0,lbs,8,,,
2025-02-21,Hack Squat Low Foot,Legs,90.0,lbs,8,,,
2025-02-21,Hack Squat Low Foot,Legs,90.0,lbs,8,,,
2025-02-21,Hammer Strength Leg Extension,Legs,95.0,lbs,13,,,
2025-02-21,Hammer Strength Leg Extension,Legs,95.0,lbs,13,,,
2025-02-21,Hammer Strength Leg Extension,Legs,95.0,lbs,13,,,
2025-02-21,Barbell RDL,Legs,95.0,lbs,10,,,
2025-02-21,Barbell RDL,Legs,95.0,lbs,8,,,
2025-02-21,Hammer Strength Calf Raise,Legs,170.0,lbs,13,,,
2025-02-21,Hammer Strength Calf Raise,Legs,180.0,lbs,12,,,
2025-02-21,Hammer Strength Calf Raise,Legs,180.0,lbs,12,,,
2025-02-22,Hammer Strength Lat Pulldown,Back,70.0,lbs,10,,,
2025-02-22,Hammer Strength Lat Pulldown,Back,80.0,lbs,12,,,
2025-02-22,Hammer Strength Lat Pulldown,Back,90.0,lbs,10,,,
2025-02-22,Seated High Cable Row,Back,110.0,lbs,12,,,
2025-02-22,Seated High Cable Row,Back,121.0,lbs,12,,,
2025-02-24,Incline Bench Press,Chest,125.0,lbs,7,,,
2025-02-24,Incline Bench Press,Chest,125.0,lbs,7,,,
2025-02-24,Nautilus High Fly,Chest,27.0,lbs,12,,,
2025-02-24,Nautilus High Fly,Chest,27.0,lbs,12,,,
2025-02-24,Nautilus High Fly,Chest,27.0,lbs,12,,,
2025-02-24,French Press,Triceps,50.0,lbs,9,,,
2025-02-24,French Press,Triceps,50.0,lbs,10,,,
2025-02-24,French Press,Triceps,50.0,lbs,10,,,
2025-02-24,Nautilus V Bar Pushdown,Triceps,50.0,lbs,12,,,
2025-02-24,Nautilus V Bar Pushdown,Triceps,55.0,lbs,12,,,
2025-02-24,Nautilus V Bar Pushdown,Triceps,50.0,lbs,12,,,
2025-02-25,Hammer Strength Hip Abduction,Legs,145.0,lbs,14,,,
2025-02-25,Hammer Strength Hip Abduction,Legs,145.0,lbs,14,,,
2025-02-25,Hammer Strength Hip Abduction,Legs,145.0,lbs,14,,,
2025-02-25,Hack Squat Low Foot,Legs,100.0,lbs,6,,,
2025-02-25,Hack Squat Low Foot,Legs,100.0,lbs,6,,,
2025-02-25,Hack Squat Low Foot,Legs,100.0,lbs,6,,,
2025-02-25,Hoist Seated Leg Curl,Legs,150.0,lbs,13,,,
2025-02-25,Hoist Seated Leg Curl,Legs,170.0,lbs,12,,,
2025-02-25,Hoist Seated Leg Curl,Legs,170.0,lbs,12,,,
2025-02-25,Hammer Strength Leg Extension,Legs,100.0,lbs,13,,,
2025-02-25,Hammer Strength Leg Extension,Legs,100.0,lbs,13,,,
2025-02-25,Barbell RDL,Legs,95.0,lbs,10,,,
2025-02-25,Barbell RDL,Legs,115.0,lbs,8,,,
2025-02-25,Barbell RDL,Legs,115.0,lbs,8,,,
2025-02-26,Pullup,Back,,,7,,,
2025-02-26,Pullup,Back,,,7,,,
2025-02-26,Nautilus Cable Lat Pulldown,Back,121.0,lbs,12,,,
2025-02-26,Nautilus Cable Lat Pulldown,Back,121.0,lbs,12,,,
2025-02-26,Nautilus Cable Lat Pulldown,Back,121.0,lbs,10,,,
2025-02-26,Seated High Cable Row,Back,121.0,lbs,12,,,
2025-02-26,Seated High Cable Row,Back,121.0,lbs,12,,,
2025-02-26,Seated High Cable Row,Back,121.0,lbs,12,,,
2025-02-26,Incline Dumbbell Curl,Biceps,20.0,lbs,10,,,
2025-02-26,Incline Dumbbell Curl,Biceps,20.0,lbs,11,,,
2025-02-26,Incline Dumbbell Curl,Biceps,20.0,lbs,11,,,
2025-02-26,Nautilus Cable Curl,Biceps,44.0,lbs,9,,,
2025-02-26,Nautilus Cable Curl,Biceps,38.0,lbs,10,,,
2025-02-26,Anti Rotation Hold,Abs,16.0,lbs,,,,0:00:30
2025-02-26,Anti Rotation Hold,Abs,16.0,lbs,,,,0:00:30
2025-02-26,Nautilus Cable Crunch,Abs,49.5,lbs,14,,,
2025-02-27,Incline Bench Press,Chest,125.0,lbs,7,,,
2025-02-27,Incline Bench Press,Chest,135.0,lbs,5,,,
2025-02-27,Incline Bench Press,Chest,135.0,lbs,5,,,
2025-02-27,Flat Dumbbell Press,Chest,50.0,lbs,8,,,
2025-02-27,Flat Dumbbell Skull Crusher,Triceps,15.0,lbs,10,,,
2025-02-27,Flat Dumbbell Skull Crusher,Triceps,15.0,lbs,10,,,
2025-02-27,Flat Dumbbell Press,Chest,50.0,lbs,8,,,
2025-02-27,Flat Dumbbell Press,Chest,50.0,lbs,8,,,
2025-02-27,Flat Dumbbell Skull Crusher,Triceps,15.0,lbs,10,,,
2025-02-27,Pec Deck,Chest,105.0,lbs,12,,,
2025-02-27,Pec Deck,Chest,105.0,lbs,12,,,
2025-02-27,Nautilus V Bar Pushdown,Triceps,55.0,lbs,12,,,
2025-02-27,Nautilus V Bar Pushdown,Triceps,55.0,lbs,12,,,
2025-02-28,Nautilus Cable Lat Pulldown,Back,121.0,lbs,12,,,
2025-02-28,Nautilus Cable Lat Pulldown,Back,121.0,lbs,12,,,
2025-02-28,Nautilus Cable Lat Pulldown,Back,121.0,lbs,12,,,
2025-02-28,Nautilus Straight Arm Pulldown,Back,44.0,lbs,12,,,
2025-02-28,Nautilus Straight Arm Pulldown,Back,50.0,lbs,12,,,
2025-02-28,Nautilus Straight Arm Pulldown,Back,50.0,lbs,11,,,
2025-02-28,Nautilus Straight Arm Pulldown,Back,50.0,lbs,10,,,
2025-02-28,Incline Dumbbell Curl,Biceps,20.0,lbs,11,,,
2025-02-28,Incline Dumbbell Curl,Biceps,20.0,lbs,11,,,
2025-02-28,Incline Dumbbell Curl,Biceps,20.0,lbs,11,,,
2025-02-28,Incline Dumbbell Curl,Biceps,20.0,lbs,11,,,
2025-02-28,Nautilus Cable Curl,Biceps,38.0,lbs,12,,,
2025-02-28,Nautilus Cable Curl,Biceps,44.0,lbs,10,,,
2025-02-28,Nautilus Cable Curl,Biceps,44.0,lbs,11,,,
2025-03-01,Hammer Strength Hip Abduction,Legs,130.0,lbs,14,,,
2025-03-01,Hammer Strength Hip Abduction,Legs,145.0,lbs,15,,,
2025-03-01,Hammer Strength Hip Abduction,Legs,145.0,lbs,15,,,
2025-03-01,Barbell RDL,Legs,95.0,lbs,10,,,
2025-03-01,Barbell RDL,Legs,115.0,lbs,8,,,
2025-03-01,Hammer Strength Glute Drive,Legs,90.0,lbs,10,,,
2025-03-01,Hammer Strength Glute Drive,Legs,140.0,lbs,9,,,
2025-03-01,Hammer Strength Glute Drive,Legs,140.0,lbs,8,,,
2025-03-01,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,11,,,
2025-03-01,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,10,,,
2025-03-01,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,10,,,
2025-03-01,Hammer Strength Calf Raise,Legs,170.0,lbs,12,,,
2025-03-01,Hammer Strength Calf Raise,Legs,180.0,lbs,11,,,
2025-03-01,Hammer Strength Leg Extension,Legs,100.0,lbs,13,,,
2025-03-01,Hammer Strength Leg Extension,Legs,100.0,lbs,13,,,
2025-03-03,Bench Press,Chest,135.0,lbs,8,,,
2025-03-03,Bench Press,Chest,145.0,lbs,7,,,
2025-03-03,Bench Press,Chest,145.0,lbs,7,,,
2025-03-03,Nautilus High Fly,Chest,27.0,lbs,14,,,
2025-03-03,Nautilus High Fly,Chest,27.0,lbs,13,,,
2025-03-03,Nautilus High Fly,Chest,27.0,lbs,13,,,
2025-03-03,Incline Dumbbell Press,Chest,45.0,lbs,10,,,
2025-03-03,Incline Dumbbell Press,Chest,45.0,lbs,10,,,
2025-03-03,Incline Dumbbell Press,Chest,45.0,lbs,10,,,
2025-03-03,Seated Dumbbell Press,Shoulders,45.0,lbs,8,,,
2025-03-03,French Press,Triceps,45.0,lbs,10,,,
2025-03-03,French Press,Triceps,45.0,lbs,8,,,
2025-03-03,Seated Dumbbell Press,Shoulders,45.0,lbs,8,,,
2025-03-03,Nautilus V Bar Pushdown,Triceps,50.0,lbs,12,,,
2025-03-03,Nautilus V Bar Pushdown,Triceps,50.0,lbs,13,,,
2025-03-04,Hammer Strength Hip Abduction,Legs,145.0,lbs,15,,,
2025-03-04,Hammer Strength Hip Abduction,Legs,150.0,lbs,15,,,
2025-03-04,Hammer Strength Hip Abduction,Legs,150.0,lbs,15,,,
2025-03-04,Hack Squat Low Foot,Legs,90.0,lbs,8,,,
2025-03-04,Hack Squat Low Foot,Legs,100.0,lbs,7,,,
2025-03-04,Hack Squat Low Foot,Legs,100.0,lbs,7,,,
2025-03-04,Hammer Strength Glute Drive,Legs,140.0,lbs,8,,,
2025-03-04,Hammer Strength Glute Drive,Legs,140.0,lbs,10,,,
2025-03-04,Hammer Strength Glute Drive,Legs,140.0,lbs,10,,,
2025-03-04,Hammer Strength Leg Extension,Legs,100.0,lbs,15,,,
2025-03-04,Hammer Strength Leg Extension,Legs,100.0,lbs,15,,,
2025-03-04,Hammer Strength Leg Extension,Legs,100.0,lbs,13,,,
2025-03-04,Hammer Strength Calf Raise,Legs,190.0,lbs,13,,,
2025-03-04,Hammer Strength Calf Raise,Legs,190.0,lbs,11,,,
2025-03-04,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,12,,,
2025-03-04,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,12,,,
2025-03-06,Nautilus Cable Lat Pulldown,Back,126.0,lbs,11,,,
2025-03-06,Nautilus Cable Lat Pulldown,Back,126.0,lbs,11,,,
2025-03-06,Nautilus Cable Lat Pulldown,Back,126.0,lbs,10,,,
2025-03-06,Seated High Cable Row,Back,126.0,lbs,10,,,
2025-03-06,Seated High Cable Row,Back,126.0,lbs,12,,,
2025-03-06,Seated High Cable Row,Back,126.0,lbs,12,,,
2025-03-06,Pullup,Back,,,7,,,
2025-03-06,Pullup,Back,,,7,,,
2025-03-06,Pullup,Back,,,6,,,
2025-03-06,Incline Dumbbell Curl,Biceps,20.0,lbs,11,,,
2025-03-06,Incline Dumbbell Curl,Biceps,20.0,lbs,12,,,
2025-03-06,Incline Dumbbell Curl,Biceps,20.0,lbs,10,,,
2025-03-06,Hammer Strength Biceps Curl,Biceps,100.0,lbs,9,,,
2025-03-06,Hammer Strength Biceps Curl,Biceps,95.0,lbs,10,,,
2025-03-06,Hammer Strength Biceps Curl,Biceps,95.0,lbs,8,,,
2025-03-06,Nautilus Cable Crunch,Abs,49.5,lbs,14,,,
2025-03-06,Nautilus Cable Crunch,Abs,49.5,lbs,14,,,
2025-03-06,Nautilus Cable Crunch,Abs,49.5,lbs,12,,,
2025-03-06,Anti Rotation Hold,Abs,16.0,lbs,,,,0:00:30
2025-03-06,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-03-07,Incline Bench Press,Chest,135.0,lbs,5,,,
2025-03-07,Incline Bench Press,Chest,135.0,lbs,5,,,
2025-03-07,Nautilus V Bar Pushdown,Triceps,55.0,lbs,12,,,
2025-03-07,Nautilus V Bar Pushdown,Triceps,55.0,lbs,12,,,
2025-03-07,Nautilus V Bar Pushdown,Triceps,60.0,lbs,10,,,
2025-03-07,Nautilus Lateral Raise,Shoulders,11.0,lbs,12,,,
2025-03-07,Nautilus Lateral Raise,Shoulders,11.0,lbs,11,,,
2025-03-07,Nautilus Lateral Raise,Shoulders,11.0,lbs,11,,,
2025-03-07,Nautilus Behind Head Extension,Triceps,33.0,lbs,13,,,
2025-03-07,Nautilus Behind Head Extension,Triceps,38.5,lbs,12,,,
2025-03-07,Nautilus Behind Head Extension,Triceps,38.5,lbs,12,,,
2025-03-07,Seated Face Pull,Shoulders,49.0,lbs,14,,,
2025-03-07,Seated Face Pull,Shoulders,55.0,lbs,12,,,
2025-03-07,Seated Face Pull,Shoulders,55.0,lbs,12,,,
2025-03-07,Body Weight Dips,Triceps,,,11,,,
2025-03-08,Hammer Strength Plate Lying Leg Curl,Legs,25.0,lbs,10,,,
2025-03-08,Hammer Strength Plate Lying Leg Curl,Legs,27.5,lbs,8,,,
2025-03-08,Hammer Strength Plate Lying Leg Curl,Legs,27.5,lbs,8,,,
2025-03-08,Nautilus Glute Drive,Legs,90.0,lbs,12,,,
2025-03-09,Nautilus Cable Lat Pulldown,Back,126.0,lbs,10,,,
2025-03-09,Nautilus Straight Arm Pulldown,Back,44.0,lbs,10,,,
2025-03-09,Nautilus Cable Lat Pulldown,Back,126.0,lbs,10,,,
2025-03-09,Nautilus Cable Lat Pulldown,Back,126.0,lbs,10,,,
2025-03-09,Hammer Strength Lat Pulldown,Back,80.0,lbs,10,,,
2025-03-09,Hammer Strength Lat Pulldown,Back,80.0,lbs,10,,,
2025-03-09,Hammer Strength Lat Pulldown,Back,80.0,lbs,10,,,
2025-03-09,Nautilus Cable Curl,Biceps,44.0,lbs,12,,,
2025-03-09,Nautilus Cable Curl,Biceps,44.0,lbs,12,,,
2025-03-09,Nautilus Cable Curl,Biceps,44.0,lbs,12,,,
2025-03-09,Hammer Strength Plate Loaded Preacher,Biceps,50.0,lbs,12,,,
2025-03-09,Hammer Strength Plate Loaded Preacher,Biceps,50.0,lbs,12,,,
2025-03-09,Hammer Strength Plate Loaded Preacher,Biceps,50.0,lbs,12,,,
2025-03-10,Incline Bench Press,Chest,135.0,lbs,6,,,
2025-03-10,Incline Bench Press,Chest,135.0,lbs,6,,,
2025-03-10,Incline Bench Press,Chest,135.0,lbs,5,,,
2025-03-10,Incline Dumbbell Fly,Chest,25.0,lbs,8,,,
2025-03-10,Incline Dumbbell Fly,Chest,25.0,lbs,8,,,
2025-03-10,Incline Dumbbell Fly,Chest,25.0,lbs,8,,,
2025-03-10,Flat Dumbbell Press,Chest,50.0,lbs,10,,,
2025-03-10,Flat Dumbbell Press,Chest,50.0,lbs,8,,,
2025-03-10,Seated Dumbbell Press,Shoulders,50.0,lbs,7,,,
2025-03-10,French Press,Triceps,50.0,lbs,8,,,
2025-03-10,French Press,Triceps,50.0,lbs,7,,,
2025-03-10,Seated Dumbbell Press,Shoulders,50.0,lbs,6,,,
2025-03-10,Nautilus V Bar Pushdown,Triceps,50.0,lbs,12,,,
2025-03-10,Nautilus V Bar Pushdown,Triceps,55.0,lbs,13,,,
2025-03-10,Nautilus V Bar Pushdown,Triceps,55.0,lbs,12,,,
2025-03-10,Nautilus Lateral Raise,Shoulders,16.5,lbs,5,,,
2025-03-10,Nautilus Lateral Raise,Shoulders,16.5,lbs,5,,,
2025-03-10,Nautilus Cable Crunch,Abs,49.5,lbs,15,,,
2025-03-10,Nautilus Cable Crunch,Abs,55.0,lbs,12,,,
2025-03-11,Nautilus Glute Drive,Legs,140.0,lbs,12,,,
2025-03-11,Nautilus Glute Drive,Legs,160.0,lbs,12,,,
2025-03-11,Nautilus Glute Drive,Legs,160.0,lbs,12,,,
2025-03-11,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,12,,,
2025-03-11,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,12,,,
2025-03-11,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,12,,,
2025-03-11,Hammer Strength Calf Raise,Legs,190.0,lbs,14,,,
2025-03-11,Hammer Strength Leg Extension,Legs,105.0,lbs,13,,,
2025-03-11,Hammer Strength Leg Extension,Legs,105.0,lbs,13,,,
2025-03-11,Hammer Strength Leg Extension,Legs,105.0,lbs,13,,,
2025-03-11,Hack Squat Low Foot,Legs,70.0,lbs,8,,,
2025-03-11,Hack Squat Low Foot,Legs,70.0,lbs,9,,,
2025-03-11,Hack Squat Low Foot,Legs,70.0,lbs,7,,,
2025-03-12,Pullup,Back,,,8,,,
2025-03-12,Pullup,Back,,,7,,,
2025-03-12,Pullup,Back,,,7,,,
2025-03-12,Nautilus Cable Lat Pulldown,Back,121.0,lbs,12,,,
2025-03-12,Nautilus Cable Lat Pulldown,Back,126.0,lbs,10,,,
2025-03-12,Nautilus Cable Lat Pulldown,Back,121.0,lbs,12,,,
2025-03-12,Nautilus Straight Arm Pulldown,Back,50.0,lbs,10,,,
2025-03-12,Nautilus Straight Arm Pulldown,Back,44.0,lbs,10,,,
2025-03-12,Nautilus Straight Arm Pulldown,Back,44.0,lbs,10,,,
2025-03-12,Hammer Strength Iso Lateral Low Row,Back,70.0,lbs,8,,,
2025-03-12,Hammer Strength Iso Lateral Low Row,Back,70.0,lbs,9,,,
2025-03-12,Hammer Strength Iso Lateral Low Row,Back,70.0,lbs,9,,,
2025-03-12,Hammer Strength Plate Loaded Preacher,Biceps,55.0,lbs,12,,,
2025-03-12,Hammer Strength Plate Loaded Preacher,Biceps,55.0,lbs,12,,,
2025-03-12,Hammer Strength Plate Loaded Preacher,Biceps,55.0,lbs,11,,,
2025-03-12,Nautilus Cable Crunch,Abs,55.0,lbs,13,,,
2025-03-12,Seated Face Pull,Shoulders,55.0,lbs,14,,,
2025-03-12,Seated Face Pull,Shoulders,60.5,lbs,11,,,
2025-03-12,Nautilus Cable Crunch,Abs,60.5,lbs,11,,,
2025-03-12,Seated Face Pull,Shoulders,60.5,lbs,11,,,
2025-03-12,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-03-13,Incline Bench Press,Chest,135.0,lbs,5,,,
2025-03-13,Incline Bench Press,Chest,135.0,lbs,6,,,
2025-03-13,Incline Bench Press,Chest,135.0,lbs,6,,,
2025-03-13,Incline Dumbbell Fly,Chest,20.0,lbs,10,,,
2025-03-13,Incline Dumbbell Fly,Chest,25.0,lbs,7,,,
2025-03-13,Body Weight Dips,Triceps,,,10,,,
2025-03-13,Body Weight Dips,Triceps,,,11,,,
2025-03-13,Body Weight Dips,Triceps,,,11,,,
2025-03-13,Pec Deck,Chest,105.0,lbs,11,,,
2025-03-13,Pec Deck,Chest,105.0,lbs,11,,,
2025-03-13,Pec Deck,Chest,105.0,lbs,10,,,
2025-03-13,French Press,Triceps,50.0,lbs,8,,,
2025-03-13,French Press,Triceps,50.0,lbs,9,,,
2025-03-13,French Press,Triceps,50.0,lbs,9,,,
2025-03-13,Nautilus Lateral Raise,Shoulders,16.5,lbs,5,,,
2025-03-13,Nautilus Lateral Raise,Shoulders,16.5,lbs,5,,,
2025-03-13,Nautilus Lateral Raise,Shoulders,11.0,lbs,13,,,
2025-03-13,Nautilus Behind Head Extension,Triceps,38.5,lbs,12,,,
2025-03-13,Nautilus V Bar Pushdown,Triceps,55.0,lbs,13,,,
2025-03-13,Nautilus V Bar Pushdown,Triceps,55.0,lbs,13,,,
2025-03-13,Hammer Strength Calf Raise,Legs,195.0,lbs,10,,,
2025-03-14,Hammer Strength Hip Abduction,Legs,150.0,lbs,15,,,
2025-03-14,Hammer Strength Hip Abduction,Legs,155.0,lbs,13,,,
2025-03-14,Hammer Strength Hip Abduction,Legs,155.0,lbs,14,,,
2025-03-14,Hack Squat Low Foot,Legs,90.0,lbs,7,,,
2025-03-14,Hack Squat Low Foot,Legs,100.0,lbs,8,,,
2025-03-14,Hack Squat Low Foot,Legs,100.0,lbs,8,,,
2025-03-14,Hammer Strength Plate Lying Leg Curl,Legs,25.0,lbs,10,,,
2025-03-14,Hammer Strength Plate Lying Leg Curl,Legs,30.0,lbs,7,,,
2025-03-14,Hammer Strength Plate Lying Leg Curl,Legs,30.0,lbs,7,,,
2025-03-14,Hammer Strength Leg Extension,Legs,100.0,lbs,14,,,
2025-03-14,Hammer Strength Leg Extension,Legs,115.0,lbs,12,,,
2025-03-14,Hammer Strength Leg Extension,Legs,115.0,lbs,12,,,
2025-03-18,Bench Press,Chest,145.0,lbs,7,,,
2025-03-18,Bench Press,Chest,145.0,lbs,7,,,
2025-03-18,Bench Press,Chest,145.0,lbs,6,,,
2025-03-18,Nautilus High Fly,Chest,27.0,lbs,12,,,
2025-03-18,Nautilus High Fly,Chest,30.0,lbs,8,,,
2025-03-18,Nautilus High Fly,Chest,30.0,lbs,9,,,
2025-03-18,Nautilus Low Fly,Chest,20.0,lbs,10,,,
2025-03-18,Nautilus Low Fly,Chest,20.0,lbs,10,,,
2025-03-18,Nautilus Low Fly,Chest,20.0,lbs,10,,,
2025-03-18,Nautilus Behind Head Extension,Triceps,38.5,lbs,12,,,
2025-03-18,Nautilus Behind Head Extension,Triceps,38.5,lbs,12,,,
2025-03-18,Nautilus Behind Head Extension,Triceps,38.5,lbs,12,,,
2025-03-18,Seated Dumbbell Press,Shoulders,50.0,lbs,5,,,
2025-03-18,Standing Dumbbell Lateral Raise,Shoulders,20.0,lbs,8,,,
2025-03-18,Standing Dumbbell Lateral Raise,Shoulders,20.0,lbs,8,,,
2025-03-18,Seated Dumbbell Press,Shoulders,50.0,lbs,6,,,
2025-03-18,Standing Dumbbell Lateral Raise,Shoulders,20.0,lbs,8,,,
2025-03-19,Nautilus Cable Lat Pulldown,Back,126.0,lbs,12,,,
2025-03-19,Nautilus Cable Lat Pulldown,Back,126.0,lbs,12,,,
2025-03-19,Nautilus Cable Lat Pulldown,Back,126.0,lbs,12,,,
2025-03-19,Hammer Strength Iso Lateral Low Row,Back,70.0,lbs,10,,,
2025-03-19,Hammer Strength Iso Lateral Low Row,Back,70.0,lbs,10,,,
2025-03-19,Hammer Strength Lat Pulldown,Back,80.0,lbs,12,,,
2025-03-19,Hammer Strength Lat Pulldown,Back,85.0,lbs,10,,,
2025-03-19,Hammer Strength Lat Pulldown,Back,85.0,lbs,10,,,
2025-03-19,Nautilus Cable Curl,Biceps,44.0,lbs,13,,,
2025-03-19,Nautilus Cable Curl,Biceps,49.5,lbs,9,,,
2025-03-19,Nautilus Cable Curl,Biceps,49.5,lbs,9,,,
2025-03-19,Seated Face Pull,Shoulders,60.5,lbs,12,,,
2025-03-19,Seated Face Pull,Shoulders,60.5,lbs,12,,,
2025-03-20,Hammer Strength Hip Abduction,Legs,160.0,lbs,13,,,
2025-03-20,Hammer Strength Hip Abduction,Legs,160.0,lbs,13,,,
2025-03-20,Hammer Strength Hip Abduction,Legs,160.0,lbs,13,,,
2025-03-20,Hack Squat Low Foot,Legs,110.0,lbs,7,,,
2025-03-20,Hack Squat Low Foot,Legs,110.0,lbs,7,,,
2025-03-20,Hack Squat Low Foot,Legs,110.0,lbs,7,,,
2025-03-20,Nautilus Glute Drive,Legs,160.0,lbs,12,,,
2025-03-20,Nautilus Glute Drive,Legs,180.0,lbs,8,,,
2025-03-20,Nautilus Glute Drive,Legs,180.0,lbs,8,,,
2025-03-20,Hammer Strength Leg Extension,Legs,120.0,lbs,12,,,
2025-03-20,Hammer Strength Leg Extension,Legs,120.0,lbs,10,,,
2025-03-20,Hammer Strength Leg Extension,Legs,120.0,lbs,10,,,
2025-03-20,Hammer Strength Lying Leg Curl,Legs,100.0,lbs,10,,,
2025-03-20,Hammer Strength Lying Leg Curl,Legs,100.0,lbs,10,,,
2025-03-20,Hammer Strength Lying Leg Curl,Legs,100.0,lbs,10,,,
2025-03-21,Incline Bench Press,Chest,135.0,lbs,5,,,
2025-03-21,Incline Bench Press,Chest,135.0,lbs,5,,,
2025-03-21,Incline Bench Press,Chest,135.0,lbs,5,,,
2025-03-21,Nautilus Fly,Chest,23.0,lbs,12,,,
2025-03-21,Nautilus Fly,Chest,27.0,lbs,9,,,
2025-03-21,Nautilus Fly,Chest,27.0,lbs,9,,,
2025-03-21,Flat Dumbbell Press,Chest,50.0,lbs,8,,,
2025-03-21,Flat Dumbbell Press,Chest,50.0,lbs,8,,,
2025-03-21,Flat Dumbbell Press,Chest,50.0,lbs,8,,,
2025-03-21,Body Weight Dips,Triceps,,,10,,,
2025-03-21,Body Weight Dips,Triceps,,,10,,,
2025-03-21,Body Weight Dips,Triceps,,,8,,,
2025-03-21,Nautilus V Bar Pushdown,Triceps,55.0,lbs,12,,,
2025-03-21,Nautilus V Bar Pushdown,Triceps,55.0,lbs,10,,,
2025-03-21,Nautilus V Bar Pushdown,Triceps,55.0,lbs,10,,,
2025-03-21,Nautilus Lateral Raise,Shoulders,11.0,lbs,13,,,
2025-03-21,Nautilus Lateral Raise,Shoulders,11.0,lbs,12,,,
2025-03-21,Nautilus Lateral Raise,Shoulders,11.0,lbs,8,,,
2025-03-21,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-03-21,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-03-21,Nautilus Cable Crunch,Abs,60.5,lbs,11,,,
2025-03-22,Nautilus Single Arm Seated Cable Row,Back,44.0,lbs,8,,,
2025-03-22,Nautilus Single Arm Seated Cable Row,Back,44.0,lbs,10,,,
2025-03-22,Nautilus Single Arm Seated Cable Row,Back,44.0,lbs,10,,,
2025-03-22,Nautilus MAG Pulldown,Back,88.0,lbs,12,,,
2025-03-22,Nautilus MAG Pulldown,Back,99.0,lbs,12,,,
2025-03-22,Nautilus MAG Pulldown,Back,110.0,lbs,12,,,
2025-03-22,Nautilus Straight Arm Pulldown,Back,50.0,lbs,10,,,
2025-03-22,Pullup,Back,,,7,,,
2025-03-22,Seated Dumbbell Curl,Biceps,25.0,lbs,10,,,
2025-03-22,Seated Dumbbell Curl,Biceps,25.0,lbs,10,,,
2025-03-22,Seated Dumbbell Curl,Biceps,25.0,lbs,10,,,
2025-03-22,Hammer Strength Biceps Curl,Biceps,95.0,lbs,10,,,
2025-03-22,Hammer Strength Biceps Curl,Biceps,100.0,lbs,10,,,
2025-03-23,Hammer Strength Hip Abduction,Legs,160.0,lbs,12,,,
2025-03-23,Hammer Strength Hip Abduction,Legs,165.0,lbs,12,,,
2025-03-23,Hammer Strength Hip Abduction,Legs,165.0,lbs,12,,,
2025-03-23,Barbell RDL,Legs,65.0,lbs,8,,,
2025-03-23,Barbell RDL,Legs,85.0,lbs,8,,,
2025-03-23,Hammer Strength Single Leg Press,Legs,90.0,lbs,8,,,
2025-03-23,Hammer Strength Single Leg Press,Legs,90.0,lbs,8,,,
2025-03-24,Hammer Strength Hip Abduction,Legs,160.0,lbs,15,,,
2025-03-24,Hammer Strength Hip Abduction,Legs,160.0,lbs,15,,,
2025-03-24,Hammer Strength Hip Abduction,Legs,160.0,lbs,15,,,
2025-03-24,Hack Squat Low Foot,Legs,110.0,lbs,6,,,
2025-03-24,Hack Squat Low Foot,Legs,110.0,lbs,8,,,
